Unnamed: 0,age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
11949,31,Private,142038,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,United-States,<=50K,0,0.07536122,0,TN
29143,43,Private,190403,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.7246473,1,FP
5421,63,Self-emp-not-inc,271550,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K,0,0.0026926885,0,TN
4157,28,Private,152951,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.005688973,0,TN
12564,64,Private,391121,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,1,0.00010196357,0,FN
11267,45,Private,116255,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0.00054879824,0,TN
17167,41,Local-gov,103759,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,3942,0,40,United-States,<=50K,0,0.00033262203,0,TN
4387,52,Private,117700,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0006505334,0,TN
3352,31,Private,196788,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0.4080938,0,TN
19665,52,Private,208302,HS-grad,Divorced,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K,0,6.716362e-05,0,TN
13079,33,Private,159929,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.020054394,0,TN
8981,47,Private,148995,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K,1,0.9830155,1,TP
27698,50,,222381,Some-college,Divorced,,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.0027505464,0,TN
8622,21,Private,115895,Some-college,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,9.814555e-08,0,TN
20713,55,State-gov,199713,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K,0,0.13738793,0,TN
27876,43,Self-emp-not-inc,99220,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.8919941,1,TP
26367,23,Private,32950,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,2.6510432e-05,0,TN
14582,35,Private,187415,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,50,,<=50K,0,0.028577294,0,TN
25758,58,Private,225394,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,<=50K,0,0.97367734,1,FP
7753,33,Private,221324,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,1.2688827e-06,0,TN
22009,44,Private,261899,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K,0,0.4131434,0,TN
834,72,,28929,11th,Widowed,,Not-in-family,White,Female,0,0,24,United-States,<=50K,0,0.0008606919,0,TN
6564,21,,161930,HS-grad,Never-married,,Own-child,Black,Female,0,1504,30,United-States,<=50K,0,7.669236e-06,0,TN
22673,18,Private,167979,11th,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K,0,1.1952363e-07,0,TN
26440,32,Private,132601,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.9761494,1,TP
18795,26,Private,105787,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,36,United-States,<=50K,0,9.1155234e-05,0,TN
18255,30,Private,252752,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,0,0.905798,1,FP
5777,26,Private,115717,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2051,40,United-States,<=50K,0,2.8072234e-05,0,TN
14169,66,Local-gov,376506,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States,<=50K,0,0.0025226464,0,TN
6532,49,Private,176814,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Canada,<=50K,0,0.9590476,1,FP
1528,52,Private,118025,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K,1,0.99999905,1,TP
3376,35,Self-emp-not-inc,462890,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K,0,0.004043061,0,TN
7112,36,Private,357619,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,Germany,<=50K,0,0.9755822,1,FP
18248,45,Private,81132,Some-college,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,>50K,1,0.89208215,1,TP
9017,37,Private,60722,Some-college,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,>50K,1,0.05361949,0,FN
30110,46,Private,213140,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,>50K,1,0.8620931,1,TP
17552,23,Private,209034,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3942,0,40,United-States,<=50K,0,1.5973176e-06,0,TN
29168,39,Private,273362,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.20113964,0,FN
1311,28,Private,192932,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00094082375,0,TN
32050,49,Private,66385,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States,<=50K,0,0.00047461785,0,TN
23687,37,Private,186191,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,,<=50K,0,0.016319616,0,TN
29232,24,Private,200593,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,0,0.00016913717,0,TN
12101,27,Private,214858,10th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,55,United-States,<=50K,0,0.00015319341,0,TN
25651,29,Private,47429,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,1,0.060178738,0,FN
3481,31,Private,235389,7th-8th,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,30,Portugal,<=50K,0,2.7202682e-07,0,TN
12737,50,Private,196975,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.5079678,0,FN
9724,26,Private,176520,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,53,United-States,<=50K,0,0.0020685054,0,TN
1634,37,Private,405723,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,0,0.0029517666,0,TN
5655,41,Private,140590,Some-college,Never-married,Sales,Not-in-family,Black,Male,0,0,33,United-States,<=50K,0,0.00060403,0,TN
17211,54,Local-gov,182543,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,<=50K,0,0.0009698453,0,TN
26686,25,Private,125491,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,34,United-States,<=50K,0,0.0015548178,0,TN
30707,27,,146651,HS-grad,Married-civ-spouse,,Own-child,White,Female,0,0,15,United-States,<=50K,0,0.01999732,0,TN
27086,19,,140590,12th,Never-married,,Own-child,Black,Male,0,0,30,United-States,<=50K,0,1.4994525e-06,0,TN
14862,27,Private,210313,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Guatemala,<=50K,0,0.04149235,0,TN
10819,44,Self-emp-not-inc,172296,Some-college,Separated,Sales,Unmarried,White,Male,0,0,60,United-States,<=50K,0,0.108130604,0,TN
2909,55,Self-emp-inc,183869,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,,>50K,1,0.2506383,0,FN
20492,68,Private,204082,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.06902201,0,TN
5406,90,Private,51744,Masters,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States,>50K,1,0.004876905,0,FN
9915,29,Private,122000,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0.004620358,0,TN
7412,22,Private,231085,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,0,3.1110576e-05,0,TN
21889,42,Private,143342,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00019218755,0,TN
943,18,Private,293227,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,1.1032177e-05,0,TN
25973,51,Local-gov,166461,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K,1,0.9955955,1,TP
17123,46,Private,116666,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.005227976,0,TN
32192,64,State-gov,104361,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,0,0,65,United-States,<=50K,0,0.0012422127,0,TN
26197,42,Federal-gov,53727,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,,<=50K,0,0.06446527,0,TN
17306,30,Private,75573,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,Germany,<=50K,0,0.0018685057,0,TN
21439,47,Federal-gov,98726,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.3400569,0,TN
32034,57,Private,226875,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0.24157728,0,TN
14927,40,Self-emp-inc,137367,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,<=50K,0,0.8293664,1,FP
14293,53,Federal-gov,39643,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,58,United-States,<=50K,0,0.030057497,0,TN
17337,46,Private,70754,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.6855132,1,TP
3417,19,Private,25429,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,3.5644493e-06,0,TN
18940,65,Private,172906,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0054001114,0,TN
24508,33,Private,250782,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K,0,0.051881764,0,TN
24267,36,Private,111128,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,1,0.013089782,0,FN
32548,65,Self-emp-not-inc,99359,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,1086,0,60,United-States,<=50K,0,0.06901519,0,TN
25916,30,Private,151001,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,40,Mexico,<=50K,0,2.1754873e-05,0,TN
15468,29,Private,37933,12th,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,2.2612303e-05,0,TN
6575,45,Private,110171,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,4.4857825e-05,0,TN
27159,50,Self-emp-inc,155574,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,>50K,1,0.99999833,1,TP
6400,22,Federal-gov,471452,Bachelors,Never-married,Tech-support,Own-child,White,Male,0,0,8,United-States,<=50K,0,6.994707e-06,0,TN
12795,22,Private,320451,Some-college,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,24,India,<=50K,0,1.3856189e-05,0,TN
30639,47,Private,168232,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K,1,0.9999918,1,TP
16461,58,Private,238438,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K,0,0.81295407,1,FP
12059,40,Local-gov,180123,HS-grad,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,0,0,40,United-States,<=50K,0,0.00016818175,0,TN
2150,28,Private,201175,11th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,8.193852e-06,0,TN
10723,19,Private,41400,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K,0,1.5599957e-05,0,TN
11335,50,Private,189811,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.41240358,0,FN
11628,47,Self-emp-not-inc,274800,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,0,0.20499836,0,TN
28487,45,Private,192323,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,66,Yugoslavia,<=50K,0,0.2490655,0,TN
2083,42,Private,121287,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.012848692,0,TN
24072,42,Private,106679,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.10437643,0,FN
29966,22,Private,325179,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K,0,0.0065162983,0,TN
15421,33,Private,186824,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.24309732,0,TN
20726,26,Private,357933,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K,0,1.6917138e-05,0,TN
11448,41,Private,120277,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.012998393,0,TN
15590,32,Private,103860,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.7965227,1,TP
443,44,Private,116632,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.24955934,0,FN
16164,57,Self-emp-inc,244605,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1,0.8247809,1,TP
15779,53,State-gov,281074,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,1092,40,United-States,<=50K,0,0.0026335584,0,TN
29756,42,Private,135056,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00063828466,0,TN
3823,34,Private,353213,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0.051688503,0,TN
24573,35,Private,422933,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K,0,0.00038092624,0,TN
21469,58,Self-emp-inc,143266,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0.99013954,1,FP
20560,39,Private,421633,Some-college,Divorced,Protective-serv,Unmarried,Black,Female,0,0,30,United-States,<=50K,0,0.0104877055,0,TN
22554,21,Private,322144,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0001773862,0,TN
3756,39,Private,168894,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K,0,0.0018682319,0,TN
7587,39,Private,178815,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K,0,0.016195059,0,TN
16179,19,,119234,Some-college,Never-married,,Other-relative,White,Female,0,0,15,United-States,<=50K,0,9.2546276e-07,0,TN
5805,20,Private,107658,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,<=50K,0,1.8189036e-08,0,TN
10143,35,,164866,10th,Divorced,,Not-in-family,White,Male,0,0,99,United-States,<=50K,0,4.1321484e-05,0,TN
10089,49,Federal-gov,216453,Assoc-voc,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States,<=50K,0,0.39574945,0,TN
21032,25,Private,117833,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,<=50K,0,0.00041217153,0,TN
12487,34,Private,119153,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0.01949044,0,TN
3108,28,Private,119545,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,7688,0,50,United-States,>50K,1,0.99980193,1,TP
15330,57,Private,61761,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,45,United-States,<=50K,0,0.0010083978,0,TN
25217,45,Local-gov,160187,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,5.1808398e-05,0,TN
26674,42,Private,121055,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0.91812885,1,FP
20391,36,Local-gov,251091,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1,0.30924436,0,FN
2737,58,Private,205896,HS-grad,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0.0014951605,0,TN
23841,37,Private,126954,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.97883064,1,TP
2924,40,Private,220460,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Canada,<=50K,0,0.00028655533,0,TN
23395,19,,158603,10th,Never-married,,Own-child,Black,Male,0,0,25,United-States,<=50K,0,1.0000198e-06,0,TN
31418,41,Private,126850,Prof-school,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,0,0.99729484,1,FP
3734,18,Private,148644,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,28,United-States,<=50K,0,5.7048496e-06,0,TN
11334,59,,188070,Masters,Married-civ-spouse,,Husband,White,Male,0,0,35,United-States,>50K,1,0.2856185,0,FN
7371,47,Self-emp-not-inc,213668,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,1,0.9999982,1,TP
25885,28,Self-emp-not-inc,227890,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,>50K,1,0.72772247,1,TP
1177,50,State-gov,356619,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K,1,0.16042441,0,FN
11962,51,Federal-gov,36186,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.886567,1,TP
29907,35,Private,475324,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,0,0.9711456,1,FP
10344,33,Self-emp-not-inc,249249,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.015345853,0,FN
26495,39,Private,336880,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,1,0.0017985865,0,FN
11300,31,Private,217962,12th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,,<=50K,0,1.3297522e-06,0,TN
4682,29,Private,250967,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0.15125753,0,TN
30049,56,Federal-gov,187873,Masters,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0063854614,0,TN
7331,35,Private,114605,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K,0,9.0313195e-05,0,TN
20397,30,Private,30063,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K,0,2.2658e-05,0,TN
3538,36,Self-emp-inc,213008,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.94699496,1,TP
4815,31,Local-gov,168906,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K,0,0.97102565,1,FP
466,52,Private,35598,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K,0,7.810962e-05,0,TN
22070,41,Local-gov,185057,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.01928723,0,TN
26407,59,Self-emp-inc,133201,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Italy,<=50K,0,0.0060374215,0,TN
16309,38,Private,26698,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,0,0.08259142,0,TN
10357,33,Private,287878,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,26,United-States,<=50K,0,0.02961159,0,TN
9788,36,Self-emp-not-inc,285020,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2885,0,40,United-States,<=50K,0,0.0004682205,0,TN
16022,45,Private,192835,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,3942,0,40,United-States,<=50K,0,0.0013679282,0,TN
29641,46,Private,158656,Assoc-acdm,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K,0,0.013186083,0,TN
812,43,Private,94113,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.2550588,0,TN
17634,40,Self-emp-not-inc,198953,Assoc-acdm,Never-married,Prof-specialty,Own-child,Black,Female,0,0,2,United-States,<=50K,0,0.16239116,0,TN
20399,60,,41553,Some-college,Widowed,,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0.0006386108,0,TN
11715,23,Private,175837,11th,Never-married,Farming-fishing,Other-relative,White,Female,0,0,40,Puerto-Rico,<=50K,0,2.1920625e-06,0,TN
2161,21,Private,60639,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K,0,4.4225753e-06,0,TN
24582,30,Private,85708,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.08606034,0,TN
9554,46,Federal-gov,119890,Assoc-voc,Separated,Tech-support,Not-in-family,Other,Female,0,0,30,United-States,<=50K,0,0.0036078193,0,TN
4791,44,Private,421449,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0001802812,0,TN
30551,45,Private,288437,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,4064,0,40,United-States,<=50K,0,0.0018346101,0,TN
28652,50,Self-emp-not-inc,42402,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,30,United-States,>50K,1,0.99993646,1,TP
30458,51,Private,97005,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.055873074,0,TN
19756,32,Self-emp-not-inc,337696,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0.53880775,1,FP
27965,51,Private,86332,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,4064,0,55,United-States,<=50K,0,0.00039540028,0,TN
23713,30,Local-gov,194740,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,0,0.8683525,1,FP
853,26,Private,96467,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0009018681,0,TN
13409,20,Private,39615,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,2.8572085e-05,0,TN
21506,39,Private,366757,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,0,0.6117513,1,FP
13731,28,Private,187479,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K,0,0.2435406,0,TN
26240,46,Private,149640,7th-8th,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.00011640017,0,TN
16918,37,Private,221850,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Ecuador,>50K,1,0.8639896,1,TP
22536,60,Local-gov,165982,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.6303727,1,TP
24034,42,Private,36271,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.5028126,0,FN
26818,25,Private,202033,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0.022884386,0,TN
31508,48,State-gov,50748,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0033241385,0,TN
21781,25,Private,137367,Bachelors,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,44,Philippines,<=50K,0,0.058584914,0,TN
13841,44,Federal-gov,316120,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K,1,0.76602066,1,TP
24671,27,State-gov,205499,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,77,United-States,<=50K,0,0.6199631,1,FP
5314,42,Self-emp-not-inc,67065,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,0,0.0025578276,0,TN
11670,48,Private,227714,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0.7540757,1,FP
26746,46,Private,176684,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.024552923,0,TN
23644,42,Self-emp-inc,50356,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.15161745,0,TN
19593,36,Private,195516,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00011270072,0,TN
2298,41,Self-emp-not-inc,129865,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K,0,0.4382584,0,TN
5212,34,Self-emp-not-inc,174463,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.0007057394,0,TN
708,60,Private,177665,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,0,0.3208742,0,TN
29990,33,Private,31449,Assoc-acdm,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,0,0.0006373868,0,TN
5587,31,Private,34572,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K,0,0.031776823,0,TN
3257,31,Private,207537,HS-grad,Divorced,Craft-repair,Own-child,White,Male,0,1669,50,United-States,<=50K,0,0.0014351446,0,TN
8381,85,Private,115364,HS-grad,Widowed,Sales,Unmarried,White,Male,0,0,35,United-States,<=50K,0,0.0024408393,0,TN
1500,37,Self-emp-inc,395831,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,>50K,1,0.97486395,1,TP
21248,61,Self-emp-not-inc,92178,11th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.1286929,0,TN
4910,41,Private,187322,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K,0,0.14980048,0,TN
7176,44,Self-emp-inc,195124,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,,<=50K,0,0.043540966,0,TN
20446,34,Private,114639,Some-college,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,United-States,<=50K,0,5.944775e-05,0,TN
